price,landsize,address,park,bed,bath,longitude,latitude,date,property_type
Price Withheld,"Land area 77 m2
Internal area 70.00","2404/118 Kavanagh Street, Southbank VIC 3006",1,2,2,144.961975,-37.8254128,Sold prior to auction 09 July 2017
Price Withheld,Internal area 71.00,"4/66 Coventry Street, Southbank VIC 3006",1,2,1,144.967941,-37.8288078,Sold by private treaty 09 June 2017
Price Withheld,"Land area 83 m2
Internal area 83 m2","1905/109 Clarendon Street, Southbank VIC 3006",1,2,2,144.95845,-37.8278046,Sold by private treaty 14 November 2016
Price Withheld,Internal area 105,"601/80 Clarendon Street, Southbank VIC 3006",1,2,2,144.95723,-37.8271446,Sold at auction 26 February 2016
Price Withheld,Internal area 118,"2601/7 Riverside  Quay, Southbank VIC 3006",1,2,2,144.964478,-37.82141,Sold by private treaty 04 February 2016
Price Withheld,Land area 90 m2,"2503/133 City Road, Southbank VIC 3006",1,2,2,144.963623,-37.8234444,Sold by private treaty 22 January 2016
Price Withheld,"Land area 82 m2
Internal area 82","1704/109 Clarendon Street, Southbank VIC 3006",1,2,2,144.958466,-37.82774,Sold by private treaty 05 November 2015
Price Withheld,Internal area 76,Southbank VIC 3006,1,2,1,144.96402,-37.822628,Sold by private treaty 01 July 2015
Price Withheld,Internal area 90,Southbank VIC 3006,1,2,1,144.96402,-37.822628,Sold by private treaty 15 June 2015
Price Withheld,Land area 84 m2,"2310/118 Kavanagh Street, SOUTHBANK VIC 3006",1,2,2,144.96225,-37.82548,Sold by private treaty 31 May 2015
Price Withheld,Internal area 78,"2605/109 Clarendon Street, SOUTHBANK VIC 3006",1,2,2,144.958466,-37.82774,Sold by private treaty 05 February 2015
Price Withheld,Internal area 85,"85/22 Kavanagh Street, SOUTHBANK VIC 3006",1,2,2,144.965942,-37.822876,Sold by private treaty 26 July 2014
Price Withheld,Internal area 77,"1905/283 City Road, SOUTHBANK VIC 3006",1,2,2,144.959045,-37.82737,Sold by private treaty 16 July 2014
Price Withheld,Internal area 105,"907/80 Clarendon Street, SOUTHBANK VIC 3006",1,2,2,144.95723,-37.8271446,Sold by private treaty 10 July 2014
Price Withheld,Land area 123 squares2,"308/63-75 Coventry Street, Southbank VIC 3006",1,2,2,144.967438,-37.8297844,Sold by private treaty 28 March 2014
Price Withheld,Internal area 70,"2101/46-50 Haig St, SOUTHBANK VIC 3006",1,2,-,144.957077,-37.8269539,Sold by private treaty 27 December 2013
Price Withheld,Internal area 87,"3106/46-50 Haig Street, SOUTHBANK VIC 3006",1,2,2,144.957,-37.8267746,Sold by private treaty 15 October 2013
Price Withheld,"Land area 81 m2
Internal area 70","2303/46-50 Haig Street, SOUTHBANK VIC 3006",1,2,1,144.957,-37.8267746,Sold by private treaty 26 July 2013
Price Withheld,Internal area 82,"154/183 City Road, SOUTHBANK VIC 3006",1,2,1,144.9624,-37.8249168,Sold by private treaty 03 July 2013
Price Withheld,"Land area 83 m2
Internal area 78","1905/109 Clarendon Street, SOUTHBANK VIC 3006",1,2,2,144.958466,-37.82774,Sold by private treaty 31 May 2013
Price Withheld,Internal area 100,"801A/180 City Road, Southbank VIC 3006",1,2,2,144.9616,-37.82367,Sold by private treaty 14 April 2013
Price Withheld,Internal area 78,"2705/109 Clarendon Street, Southbank VIC 3006",1,2,2,144.958466,-37.82774,Sold by private treaty 05 April 2012
Price Withheld,Internal area 0.00,"1103/109 Clarendon Street, Southbank VIC 3006",1,2,1,144.958466,-37.82774,Sold by private treaty 03 November 2011
Price Withheld,Internal area 0.00,"2608/180 City Road, Southbank VIC 3006",1,2,2,144.962112,-37.82393,Sold by private treaty 03 November 2011
Price Withheld,Internal area 0.00,"256/22 Kavanagh Street, Southbank VIC 3006",1,2,1,144.965881,-37.8229332,Sold by private treaty 03 November 2011
"$725,000",Land area 198 m2,"85 Montague Street, Southbank VIC 3006",-,3,1,144.949677,-37.8298149,Sold by private treaty 28 June 2016
"$641,000","Land area 97 m2
Internal area 91.00","92/83 Whiteman Street, Southbank VIC 3006",1,3,1,144.955933,-37.82701,Sold by private treaty 14 July 2017
"$852,500",Land area 97 m2,"3301/180 City Road, Southbank VIC 3006",1,3,2,144.961929,-37.8237953,Sold by private treaty 04 April 2017
"$830,000",Internal area 97.00,"2901/180 City Road, Southbank VIC 3006",1,3,2,144.9616,-37.82379,Sold by private treaty 15 February 2017
"$825,000",Internal area 110.00,"2101/63 Whiteman Street, Southbank VIC 3006",1,3,2,144.957,-37.8258667,Sold by private treaty 11 November 2016
"$625,000",Internal area 90,"85/88 Southbank Boulevard, Southbank VIC 3006",1,3,2,144.964661,-37.8234634,Sold by private treaty 11 May 2016
"$860,000",Internal area 102,"2708/63 Whiteman Street, Southbank VIC 3006",1,3,2,144.956726,-37.8260651,Sold by private treaty 23 December 2015
"$695,800","Land area 6 m2
Internal area 97","2101/180 City Road, SOUTHBANK VIC 3006",1,3,2,144.962021,-37.8240471,Sold by private treaty 14 July 2015
"$730,000
        price from APM PriceFinder",Internal area 125,"8/81 Dodds Street, Southbank VIC 3006",1,3,1,144.968063,-37.8266525,Sold by private treaty 16 May 2015
"$580,000",Internal area 105,"128/22 Kavanagh Street, SOUTHBANK VIC 3006",1,3,2,144.965942,-37.822876,Sold by private treaty 16 January 2015
"$648,000
        price from APM PriceFinder","Land area 95 m2
Internal area 90","88/79 Whiteman Street, SOUTHBANK VIC 3006",1,3,2,144.95636,-37.8266335,Sold by private treaty 11 August 2014
"$685,000
        price from APM PriceFinder",Internal area 110,"1505/83 Queensbridge Street, SOUTHBANK VIC 3006",1,3,2,144.961365,-37.82384,Sold by private treaty 28 November 2013
"$615,000",Internal area 110 m2,"1901 /180 CITY RD,, Southbank VIC 3006",1,3,2,144.9616,-37.82367,Sold at auction 26 October 2013
"$550,000
        price from APM PriceFinder",Internal area 98,"118/79 Whiteman Street, Southbank VIC 3006",1,3,1,144.956131,-37.8265457,Sold by private treaty 11 July 2013
"$600,000",Internal area 0.00,"6/95 Dodds Street, SOUTHBANK VIC 3006",1,3,1,144.967651,-37.827858,Sold by private treaty 29 May 2012
"$560,000
        price from APM PriceFinder",Internal area 100,"112/83 Whiteman St, Southbank VIC 3006",1,3,1,144.956,-37.82697,Sold by private treaty 15 February 2012
"$570,000",Internal area 0.00,"1808/163 City Road, SOUTHBANK VIC 3006",1,3,2,144.962555,-37.8240776,Sold by private treaty 02 November 2011
"$765,000","Land area 124 m2
Internal area 0.00","609/221 Sturt Street, SOUTHBANK VIC 3006",1,3,2,144.9658,-37.8297,Sold by private treaty 10 October 2011
"$635,000",Internal area 0.00,"27/79 Whiteman Street, SOUTHBANK VIC 3006",1,3,1,144.95636,-37.8266335,Sold by private treaty 19 May 2011
"$615,000",Internal area 0.00,"65/88 Kavanagh Street, SOUTHBANK VIC 3006",1,3,2,144.963211,-37.8245544,Sold by private treaty 20 March 2010
"$621,500
        price from APM PriceFinder","Land area squareMeter m2
Internal area 110","125/88 Kavanagh Street, Southbank VIC 3006",1,3,2,144.963211,-37.8245544,Sold by private treaty 12 March 2010
"$683,000
        price from APM PriceFinder",Land area squareMeter m2,"23/79 Whiteman Street, Southbank VIC 3006",1,3,2,144.956177,-37.8265076,Sold by private treaty 11 March 2010
"$565,000
        price from APM PriceFinder",Land area squareMeter m2,"92/120 Sturt Street, Southbank VIC 3006",1,3,1,144.96669,-37.8248138,Sold by private treaty 12 February 2010
"$550,000
        price from APM PriceFinder",Land area squareMeter m2,"18/88 Southbank Boulevard, Southbank VIC 3006",1,3,2,144.964661,-37.8234634,Sold by private treaty 25 November 2009
"$639,000
        price from APM PriceFinder",Land area squareMeter m2,"122/99 Whiteman Street, Southbank VIC 3006",1,3,2,144.9556,-37.82728,Sold by private treaty 09 November 2009
"$535,500
        price from APM PriceFinder",Land area squareMeter m2,"127/88 Southbank Boulevard, Southbank VIC 3006",1,3,2,144.964661,-37.8234634,Sold by private treaty 06 November 2009
"$530,000
        price from APM PriceFinder",Land area squareMeter m2,"32/88 Southbank Boulevard, Southbank VIC 3006",1,3,1,144.96434,-37.8233871,Sold by private treaty 08 September 2009
"$620,000
        price from APM PriceFinder",Land area squareMeter m2,"241/100 Kavanagh Street, Southbank VIC 3006",1,3,2,144.9627,-37.8251572,Sold by private treaty 01 September 2009
"$490,000
        price from APM PriceFinder",Land area squareMeter m2,"142/83 Whiteman Street, Southbank VIC 3006",1,3,1,144.955826,-37.8268738,Sold by private treaty 15 May 2009
Price Withheld,Land area 100 m2,"92 Coventry Street, Southbank VIC 3006",1,3,2,144.967941,-37.8288078,Sold at auction 16 September 2017
Price Withheld,Internal area 130,Southbank VIC 3006,1,3,2,144.96402,-37.822628,Sold by private treaty 14 August 2015
Price Withheld,Internal area 0.00,"1808/163 City Road, Southbank VIC 3006",1,3,2,144.962555,-37.8240776,Sold by private treaty 03 November 2011
Price Withheld,Land area squareMeter m2,"1808/163 City Road, Southbank VIC 3006",1,3,2,144.962555,-37.8241577,Sold by private treaty 22 September 2009
Price Withheld,Land area squareMeter m2,"201/46 Clarendon Street, Southbank VIC 3006",1,3,2,144.957016,-37.8259354,Sold by private treaty 25 August 2009
Price Withheld,Land area squareMeter m2,"122/22 Kavanagh Street, Southbank VIC 3006",1,3,2,144.965881,-37.8229332,Sold by private treaty 25 July 2009
Price Withheld,Land area squareMeter m2,Southbank VIC 3006,1,3,2,144.9556,-37.82728,Sold by private treaty 26 June 2009
Price Withheld,Land area squareMeter m2,"202/46 Clarendon Street, Southbank VIC 3006",1,3,2,144.957016,-37.8259354,Sold by private treaty 26 June 2009
Price Withheld,Land area squareMeter m2,"258/22 Kavanagh Street, Southbank VIC 3006",1,3,2,144.965881,-37.8229332,Sold by private treaty 10 June 2009
Price Withheld,Land area squareMeter m2,"215/88 Southbank Boulevard, Southbank VIC 3006",1,3,2,144.96434,-37.8233871,Sold by private treaty 27 April 2009
"$675,000",Internal area 100 m2,"511/163 City Road, Southbank VIC 3006",1,3,2,144.962555,-37.8240776,Sold by private treaty 06 May 2015
"$610,000
        price from APM PriceFinder",Land area 120 m2,"906/83 Queensbridge, Southbank VIC 3006",1,3,2,144.961365,-37.82384,Sold by private treaty 18 March 2013
"$620,000","Land area 138 m2
Internal area 117","713/83 Queensbridge St, Southbank VIC 3006",1,3,1,144.96106,-37.8234978,Sold by private treaty 21 June 2011
"$920,500",Land area 114 m2,"18 Cobden Street, South Melbourne VIC 3205",-,2,1,144.9686,-37.8344,Sold at auction 03 December 2016
"$970,000",Land area 102 m2,"48 Thomson Street, South Melbourne VIC 3205",-,2,1,144.962372,-37.83798,Sold at auction 02 April 2016
"$1,360,000",Land area 180 m2,"353 Bank Street, SOUTH MELBOURNE VIC 3205",-,2,1,144.952713,-37.83678,Sold at auction 06 December 2014
"$830,000",Land area 127 m2,"83 Thomson Street, SOUTH MELBOURNE VIC 3205",-,2,1,144.962372,-37.8382454,Sold at auction 31 May 2014
"$700,000
        price from APM PriceFinder",Land area 83 m2,"40 Smith Street, SOUTH MELBOURNE VIC 3205",-,2,1,144.95166,-37.8360825,Sold at auction 03 May 2014
"$1,200,000",Land area 143 m2,"19 Mountain Street, SOUTH MELBOURNE VIC 3205",-,2,2,144.949677,-37.83754,Sold by private treaty 12 April 2014
"$815,000",Land area 118 m2,"48 Raglan Street, SOUTH MELBOURNE VIC 3205",-,2,1,144.964233,-37.8367577,Sold at auction 24 August 2013
"$610,000
        price from APM PriceFinder",Land area 80 m2,"218 Ferrars Street, SOUTH MELBOURNE VIC 3205",-,2,1,144.954727,-37.8332558,Sold by private treaty 21 June 2012
"$660,000
        price from APM PriceFinder",Internal area 0.00,"152 Cobden Street, SOUTH MELBOURNE VIC 3205",-,2,1,144.962723,-37.8366127,Sold by private treaty 09 March 2012
"$700,000",Internal area 0.00,"386 Dorcas Street, SOUTH MELBOURNE VIC 3205",-,2,1,144.95134,-37.83529,Sold at auction 11 February 2012
"$660,000",Internal area 0.00,"88 Smith Street, SOUTH MELBOURNE VIC 3205",-,2,1,144.950058,-37.83954,Sold by private treaty 30 June 2011
"$723,000",Internal area 0.00,"62 Palmerston Crescent, SOUTH MELBOURNE VIC 3205",-,2,1,144.969,-37.8348923,Sold at auction 16 October 2010
"$667,000",Internal area 0.00,"2 Lyell Street, SOUTH MELBOURNE VIC 3205",-,2,1,144.951721,-37.8365021,Sold at auction 12 June 2010
"$740,000",Land area squareMeter m2,"4 Coventry Place, South Melbourne VIC 3205",-,2,1,144.9538,-37.8328171,Sold by private treaty 27 March 2010
"$639,000",Land area 91 m2,"16 Nelson Place, SOUTH MELBOURNE VIC 3205",-,2,1,144.953033,-37.83685,Sold at auction 15 March 2010
Price Withheld,Internal area 70,"1602/241 City Road, SOUTH MELBOURNE VIC 3205",-,2,1,144.954269,-37.8309,Sold by private treaty 15 October 2013
Price Withheld,Land area 129 m2,"12 Emerald Street, SOUTH MELBOURNE VIC 3205",-,2,1,144.955109,-37.835144,Sold by private treaty 07 September 2012
"$565,000","Land area 76 m2
Internal area 72.00","701/148 Wells Street, South Melbourne VIC 3205",1,2,1,144.96936,-37.8308029,Sold by private treaty 03 October 2017
"$590,000",Internal area 80.00,"95/63 Dorcas Street, South Melbourne VIC 3205",1,2,1,144.96788,-37.8311157,Sold by private treaty 17 July 2017
"$460,000","Land area 5 m2
Internal area 62","1002/52 Park Street, South Melbourne VIC 3205",1,2,1,144.969315,-37.832962,Sold by private treaty 27 May 2016
"$820,000",Land area 100 m2,"1/341 Moray Street, SOUTH MELBOURNE VIC 3205",1,2,1,144.965424,-37.836853,Sold at auction 06 December 2014
"$445,000
        price from APM PriceFinder",Internal area 80,"7/70 Albert Road, SOUTH MELBOURNE VIC 3205",1,2,1,144.970825,-37.8347244,Sold at auction 01 June 2013
"$980,000
        price from APM PriceFinder",Land area 210 m2,"3 Palmer Street, SOUTH MELBOURNE VIC 3205",1,2,1,144.96283,-37.8341064,Sold at auction 28 April 2012
"$515,000
        price from APM PriceFinder",Internal area 0.00,"6/88 Park Street, South Melbourne VIC 3205",1,2,1,144.96817,-37.83291,Sold by private treaty 17 September 2011
"$512,500",Internal area 0.00,"87b Park Street, SOUTH MELBOURNE VIC 3205",1,2,1,144.966736,-37.8339348,Sold by private treaty 14 August 2010
"$525,000",Internal area 0.00,"37/88 Park Street, SOUTH MELBOURNE VIC 3205",1,2,2,144.9683,-37.83306,Sold by private treaty 30 June 2010
"$650,000",Internal area 0.00,"10/333 Coventry Street, SOUTH MELBOURNE VIC 3205",1,2,1,144.956253,-37.83321,Sold by private treaty 20 March 2010
"$537,500
        price from APM PriceFinder",Land area squareMeter m2,"909/148 Wells Street, South Melbourne VIC 3205",1,2,1,144.96936,-37.8308029,Sold by private treaty 14 October 2009
"$500,000
        price from APM PriceFinder",Land area squareMeter m2,"610/38 Bank Street, South Melbourne VIC 3205",1,2,1,144.968185,-37.83186,Sold by private treaty 28 August 2009
"$515,000
        price from APM PriceFinder",Land area squareMeter m2,"1010/38 Bank Street, South Melbourne VIC 3205",1,2,1,144.968185,-37.83186,Sold by private treaty 04 August 2009
"$490,750",Land area squareMeter m2,"14/66 Montague Street, South Melbourne VIC 3205",1,2,1,144.9483,-37.8293343,Sold by private treaty 27 July 2009
"$480,000",Land area squareMeter m2,"13/70 Albert Road, South Melbourne VIC 3205",1,2,2,144.970917,-37.8346825,Sold by private treaty 21 July 2009
"$508,000
        price from APM PriceFinder",Land area squareMeter m2,"902/38 Bank Street, South Melbourne VIC 3205",1,2,1,144.968185,-37.83186,Sold by private treaty 22 June 2009
"$466,800
        price from APM PriceFinder",Land area squareMeter m2,"701/28 Bank Street, South Melbourne VIC 3205",1,2,2,144.969513,-37.8312874,Sold by private treaty 08 April 2009
"$443,388
        price from APM PriceFinder",Land area squareMeter m2,"1013/148 Wells Street, South Melbourne VIC 3205",1,2,1,144.96936,-37.8308029,Sold by private treaty 13 March 2009
"$480,000
        price from APM PriceFinder",Land area squareMeter m2,"116/88 Park Street, South Melbourne VIC 3205",1,2,2,144.9683,-37.83306,Sold by private treaty 12 March 2009
"$438,000
        price from APM PriceFinder",Land area squareMeter m2,"1009/148 Wells Street, South Melbourne VIC 3205",1,2,1,144.96936,-37.8308029,Sold by private treaty 17 February 2009
Price Withheld,Internal area 75,"37/70 Albert
Road, South Melbourne VIC 3205",1,2,2,144.970383,-37.83443,Sold at auction 05 February 2016
Price Withheld,Internal area 0.00,"92/39 Dorcas Street, South Melbourne VIC 3205",1,2,2,144.968872,-37.8313026,Sold by private treaty 03 November 2011
Price Withheld,Land area squareMeter m2,"1110/148 Wells Steet, South Melbourne VIC 3205",1,2,1,144.96936,-37.8308029,Sold by private treaty 29 May 2009
Price Withheld,Land area squareMeter m2,"310/148 Wells Street, South Melbourne VIC 3205",1,2,1,144.96936,-37.8308029,Sold by private treaty 07 May 2009
"$640,000
        price from APM PriceFinder",Internal area 88 m2,"1215/35 Albert Road, South Melbourne VIC 3205",1,2,2,144.971634,-37.8338356,Sold by private treaty 28 December 2016
"$977,500",Internal area 130 m2,"5/284 Dorcas Street, South Melbourne VIC 3205",1,2,2,144.956573,-37.833786,Sold at auction 26 July 2014
"$625,000","Land area 87.2 m2
Internal area 79.5 m2","Dorcas St, South Melbourne VIC 3205",1,2,2,144.959763,-37.8332443,Sold by private treaty 12 October 2013
Price Withheld,Internal area 71,"101/39 Dorcas Street, SOUTH MELBOURNE VIC 3205",1,2,1,144.968872,-37.8313026,Sold by private treaty 07 August 2012
"$2,633,000
        price from APM PriceFinder",Land area 276 m2,"38 Tribe Street, South Melbourne VIC 3205",-,3,1,144.948883,-37.8379669,Sold at auction 04 March 2017
"$2,250,000",Land area 267 m2,"13 Church Street, South Melbourne VIC 3205",-,3,1,144.960968,-37.83631,Sold at auction 10 December 2016
"$1,080,000
        price from APM PriceFinder",Land area 135 m2,"301 Park Street, SOUTH MELBOURNE VIC 3205",-,3,2,144.956131,-37.83707,Sold by private treaty 23 June 2013
"$1,270,000",Land area 226 m2,"81 Napier Street, SOUTH MELBOURNE VIC 3205",-,3,2,144.966019,-37.83542,Sold by private treaty 28 May 2013
"$1,620,000",Internal area 0.00,"405 Dorcas Street, SOUTH MELBOURNE VIC 3205",-,3,2,144.952927,-37.8354568,Sold at auction 30 June 2012
Price Withheld,Land area 177 m2,"103 Thomson Street, South Melbourne VIC 3205",-,3,2,144.96106,-37.838604,Sold by private treaty 23 March 2017
Price Withheld,Land area 150 m2,"411 Dorcas Street, South Melbourne VIC 3205",-,3,2,144.951721,-37.8357544,Sold prior to auction 12 March 2010
Price Withheld,Land area 251 m2,"60 Bridport Street, SOUTH MELBOURNE VIC 3205",-,3,1,144.960876,-37.83897,Sold by private treaty 05 January 2010
Price Withheld,Land area 126 m2,"133 Eastern Road, South Melbourne VIC 3205",-,3,2,144.966919,-37.8357735,Sold by private treaty 08 November 2015
"$1,950,000",Land area 227 m2,"14 Mountain Street, South Melbourne VIC 3205",1,3,2,144.9506,-37.8373566,Sold by private treaty 28 September 2017
"$1,820,000",Land area 204 m2,"27 Lyell Street, South Melbourne VIC 3205",1,3,1,144.949661,-37.83649,Sold at auction 13 May 2017
"$1,450,000",Land area 146 m2,"8 Fitzpatrick Street, South Melbourne VIC 3205",1,3,2,144.966492,-37.8331,Sold at auction 19 November 2016
"$2,160,000",Land area 350 m2,"16-18 Coote Street, South Melbourne VIC 3205",1,3,1,144.954575,-37.8346672,Sold at auction 21 May 2016
"$1,700,000
        price from APM PriceFinder",Land area 234 m2,"259-261 Moray Street, South Melbourne VIC 3205",1,3,1,144.964157,-37.83398,Sold at auction 20 May 2016
"$2,250,000",Land area 273 m2,"16 Anderson Street, SOUTH MELBOURNE VIC 3205",1,3,3,144.959961,-37.8406448,Sold at auction 16 May 2015
"$1,015,000
        price from APM PriceFinder",Land area 182 m2,"3-5 Normanby Street, SOUTH MELBOURNE VIC 3205",1,3,2,144.951416,-37.835022,Sold at auction 14 June 2014
"$1,275,000
        price from APM PriceFinder",Land area 192 m2,"242 Moray Street, SOUTH MELBOURNE VIC 3205",1,3,2,144.9636,-37.8341751,Sold by private treaty 23 April 2014
"$875,000
        price from APM PriceFinder",Land area 130 squares2,"46 Eastern Road, South Melbourne VIC 3205",1,3,2,144.966217,-37.8353157,Sold by private treaty 09 December 2012
"$512,500",Internal area 0.00,"11 Normanby Street, SOUTH MELBOURNE VIC 3205",1,3,2,144.951233,-37.8350754,Sold by private treaty 16 March 2012
"$681,000",Land area 218 m2,"179 Gladstone, South Melbourne VIC 3205",1,3,1,144.9474,-37.8314934,Sold at auction 05 September 2009
Price Withheld,Land area 292 m2,"47 Howe Crescent, South Melbourne VIC 3205",1,3,2,144.959442,-37.83914,Sold at auction 27 May 2017
Price Withheld,Land area 195 m2,"10-12 Queen Street, SOUTH MELBOURNE VIC 3205",1,3,1,144.954453,-37.8352928,Sold at auction 15 August 2015
Price Withheld,Land area 123 m2,"4 Little Lyell Street, South Melbourne VIC 3205",1,3,2,144.949982,-37.83676,Sold at auction 19 January 2015
Price Withheld,Land area 222 m2,"54 Bridport Street, SOUTH MELBOURNE VIC 3205",1,3,1,144.9611,-37.83887,Sold at auction 12 October 2013
Price Withheld,Land area 283 m2,"146-148 Cobden Street, SOUTH MELBOURNE VIC 3205",1,3,1,144.962936,-37.83655,Sold at auction 22 October 2011
Price Withheld,Land area squareMeter m2,"705/28 Bank Street, South Melbourne VIC 3205",1,3,2,144.969513,-37.8312874,Sold by private treaty 09 February 2010
Price Withheld,Land area squareMeter m2,"148 Wells Street, South Melbourne VIC 3205",1,3,1,144.96936,-37.8308029,Sold by private treaty 21 October 2009
Price Withheld,Land area squareMeter m2,"24a Emerald Hill Place, South Melbourne VIC 3205",1,3,2,144.960739,-37.83468,Sold at auction 31 March 2009
"$416,000
        price from APM PriceFinder",Internal area 628 m2,"52 Park Street, SOUTH MELBOURNE VIC 3205",1,3,1,144.969315,-37.832962,Sold by private treaty 24 February 2011
"$911,000","Land area 141 m2
Internal area 73","101 Charles Street, Abbotsford VIC 3067",-,2,1,144.995,-37.80586,Sold at auction 24 July 2017
"$1,220,000",Land area 143 m2,"2 Fairchild Street, Abbotsford VIC 3067",-,2,1,145.00177,-37.8101044,Sold at auction 25 March 2017
"$1,315,000
        price from APM PriceFinder",Land area 147 m2,"49 Park Street, Abbotsford VIC 3067",-,2,1,144.993958,-37.8079529,Sold at auction 19 November 2016
"$800,000",Land area 240 m2,"45 Raphael Street, Abbotsford VIC 3067",-,2,1,144.993744,-37.8056679,Sold by private treaty 19 March 2016
"$1,100,000",Land area 216 m2,"144 Vere Street, Abbotsford VIC 3067",-,2,1,144.9945,-37.8023262,Sold at auction 19 December 2015
"$885,000",Land area 157 m2,"134 Charles Street, Abbotsford VIC 3067",-,2,1,144.995682,-37.8040733,Sold at auction 22 August 2015
"$775,000
        price from APM PriceFinder",Land area 106 m2,"44 Raphael Street, Abbotsford VIC 3067",-,2,1,144.99408,-37.805706,Sold at auction 14 March 2015
"$704,000",Internal area 0.00,"1/59 Turner Street, ABBOTSFORD VIC 3067",-,2,2,144.9976,-37.79951,Sold by private treaty 09 April 2011
Price Withheld,Internal area 60,Abbotsford VIC 3067,-,2,1,145.007,-37.8109627,Sold by private treaty 14 October 2013
"$472,500",Land area 68 m2,"309B/8 Grosvenor Street, Abbotsford VIC 3067",1,2,1,145.006729,-37.8110046,Sold by private treaty 03 July 2017
"$1,510,000
        price from APM PriceFinder",Land area 202 m2,"99 Turner Street, Abbotsford VIC 3067",1,2,2,144.9989,-37.79963,Sold at auction 06 August 2016
"$700,000",Internal area 101,"404/205 Gipps Street, Abbotsford VIC 3067",1,2,1,144.996262,-37.80567,Sold at auction 16 August 2014
"$705,000",Internal area 0.00,"11A/8 Trenerry Crescent, ABBOTSFORD VIC 3067",1,2,2,145.000992,-37.79949,Sold by private treaty 04 June 2011
"$555,500",Land area squareMeter m2,"4/328 Johnston Street, Abbotsford VIC 3067",1,2,1,144.996414,-37.80002,Sold by private treaty 28 May 2010
Price Withheld,Internal area 74.50,"B316/8 Grosvenor St, Abbotsford VIC 3067",1,2,2,145.006729,-37.8110046,Sold by private treaty 25 August 2017
Price Withheld,Internal area 82 m2,"717/609 Victoria Street, Abbotsford VIC 3067",1,2,2,145.007614,-37.8110847,Sold by private treaty 24 March 2017
Price Withheld,Land area squareMeter m2,"17 Mollison Street, Abbotsford VIC 3067",1,2,2,144.994629,-37.8072853,Sold by private treaty 15 June 2009
"$985,000","Land area 136 m2
Internal area 136 m2","5LGC/4  Acacia Place, Abbotsford VIC 3067",1,2,2,145.013489,-37.81173,Sold by private treaty 18 April 2016
Price Withheld,Land area 72 m2,"14/205 Gipps Street, Abbotsford VIC 3067",1,2,1,144.996292,-37.8054848,Sold by private treaty 15 August 2013
"$1,490,000
        price from APM PriceFinder",Land area 216.2 m2,"13 St Philips Street, Abbotsford VIC 3067",-,3,2,144.996017,-37.80439,Sold by private treaty 06 December 2016
"$1,377,000
        price from APM PriceFinder",Land area 219 m2,"30 Raphael Street, Abbotsford VIC 3067",-,3,1,144.993988,-37.806263,Sold at auction 30 May 2015
"$900,000
        price from APM PriceFinder",Land area 255 m2,"60 Park  Street, Abbotsford VIC 3067",-,3,1,144.994568,-37.8062973,Sold at auction 06 September 2014
"$870,000
        price from APM PriceFinder",Land area 200 m2,"192 Nicholson Street, ABBOTSFORD VIC 3067",-,3,1,144.997513,-37.8025,Sold at auction 14 December 2013
"$768,500
        price from APM PriceFinder",Land area 281 m2,"3 Park Street, Abbotsford VIC 3067",-,3,1,144.993668,-37.80932,Sold at auction 08 December 2012
"$750,000
        price from APM PriceFinder",Land area 158 m2,"1 Park Street, Abbotsford VIC 3067",-,3,1,144.993652,-37.8094,Sold at auction 08 December 2012
"$527,000",Internal area 0.00,"22 Charles Street, ABBOTSFORD VIC 3067",-,3,1,144.994965,-37.8090668,Sold by private treaty 03 September 2011
"$883,000",Internal area 0.00,"39 Turner Street, ABBOTSFORD VIC 3067",-,3,2,144.9968,-37.7994576,Sold by private treaty 26 February 2011
Price Withheld,Land area 171 m2,"16 Cooke Street, Abbotsford VIC 3067",-,3,1,145.002625,-37.8100548,Sold by private treaty 25 September 2017
"$1,490,000",Land area 201 m2,"49 Lithgow Street, Abbotsford VIC 3067",1,3,1,144.998444,-37.8083076,Sold at auction 01 April 2017
"$1,032,500
        price from APM PriceFinder",Land area 216 m2,"32 Studley Street, Abbotsford VIC 3067",1,3,2,144.9944,-37.8012352,Sold by private treaty 30 December 2016
"$840,000",Internal area 0.00,"9 William Street, ABBOTSFORD VIC 3067",1,3,1,144.996918,-37.8095932,Sold by private treaty 04 June 2011
Price Withheld,Internal area 132 m2,"18/659  Victoria Street, Abbotsford VIC 3067",1,3,2,145.011627,-37.8114,Sold by private treaty 06 April 2017
Price Withheld,Land area squareMeter m2,"20 Turner Street, Abbotsford VIC 3067",1,3,1,144.9993,-37.799324,Sold at auction 05 December 2009
"$1,250,000
        price from APM PriceFinder",Land area 811 m2,"21 Clive Street, ALPHINGTON VIC 3078",-,2,1,145.027267,-37.77955,Sold at auction 20 March 2010
Price Withheld,Land area 607 m2,"9 Fulham Road, Alphington VIC 3078",-,2,1,145.025589,-37.7808228,Sold by private treaty 14 March 2015
"$1,675,000",Land area 607 m2,"55 Fulham Road, Alphington VIC 3078",1,2,1,145.026428,-37.7769127,Sold at auction 01 April 2017
"$1,000,000
        price from APM PriceFinder",Land area 594 m2,"53 Shiers Street, ALPHINGTON VIC 3078",1,2,1,145.03064,-37.7710037,Sold at auction 09 November 2013
"$599,000",Internal area 0.00,"3/64 Grange Road, ALPHINGTON VIC 3078",1,2,2,145.025955,-37.7762146,Sold at auction 30 June 2012
